treatment	query_seq	tag_length	what_id	what_description	what_e_value	what_definition	what_def	gene_length	protein_id	kid	pathway	path_class	who_db	who_db	who_id	who_e_value	phylum	family	trophic_state	genus_sp
plusFe	lcl|FLDA00M02G9LD6	242	lcl|tps:THAPSDRAFT_262056	"RS20; RS20, ribosomal protein 20 40S small ribosomal subunit ; K02969 small subunit ribosomal protein S20e"	1.09E-24	small subunit ribosomal protein S20e	small subunit ribosomal protein S20e	124	tps:THAPSDRAFT_262056	K02969	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig213	1.34E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01D83MD	249	lcl|tps:THAPSDRAFT_262056	"RS20; RS20, ribosomal protein 20 40S small ribosomal subunit ; K02969 small subunit ribosomal protein S20e"	2.84E-25	small subunit ribosomal protein S20e	small subunit ribosomal protein S20e	124	tps:THAPSDRAFT_262056	K02969	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig213	2.85E-35	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02G8XR8	282	lcl|tps:THAPSDRAFT_262056	"RS20; RS20, ribosomal protein 20 40S small ribosomal subunit ; K02969 small subunit ribosomal protein S20e"	1.19E-23	small subunit ribosomal protein S20e	small subunit ribosomal protein S20e	124	tps:THAPSDRAFT_262056	K02969	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig213	6.01E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HQ7O4	268	lcl|tps:THAPSDRAFT_262056	"RS20; RS20, ribosomal protein 20 40S small ribosomal subunit ; K02969 small subunit ribosomal protein S20e"	3.88E-30	small subunit ribosomal protein S20e	small subunit ribosomal protein S20e	124	tps:THAPSDRAFT_262056	K02969	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig213	2.35E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02GWCGZ	228	lcl|dre:192297	rps5; ribosomal protein S5; K02989 small subunit ribosomal protein S5e	1.35E-22	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	204	dre:192297	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	2.75E-28	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02GIHKG	227	lcl|dre:192297	rps5; ribosomal protein S5; K02989 small subunit ribosomal protein S5e	1.35E-22	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	204	dre:192297	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	2.75E-28	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02F9ZTX	255	lcl|pti:PHATRDRAFT_29097	NA	4.48E-39	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	3.82E-54	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FWCJ9	249	lcl|pti:PHATRDRAFT_29097	NA	4.66E-28	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	3.61E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01CYIH3	216	lcl|pti:PHATRDRAFT_29097	NA	3.22E-29	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	1.83E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FQLP5	253	lcl|pti:PHATRDRAFT_29097	NA	1.22E-28	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	2.20E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01CY47S	174	lcl|pti:PHATRDRAFT_29097	NA	1.72E-22	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	3.42E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02IX7RV	256	lcl|pti:PHATRDRAFT_29097	NA	4.20E-29	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	4.06E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01B5DYO	214	lcl|pti:PHATRDRAFT_29097	NA	2.40E-24	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	1.11E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FCZ2G	247	lcl|pti:PHATRDRAFT_29097	NA	1.01E-30	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	3.11E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DBYAQ	214	lcl|pti:PHATRDRAFT_29097	NA	2.40E-24	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	1.11E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02IAT0S	265	lcl|pti:PHATRDRAFT_29097	NA	6.01E-31	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	7.60E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01CN8GA	245	lcl|pti:PHATRDRAFT_29097	NA	2.94E-30	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	5.08E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DKOPO	247	lcl|pti:PHATRDRAFT_29097	NA	4.68E-28	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	3.27E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01B0LC9	243	lcl|pti:PHATRDRAFT_29097	NA	3.85E-30	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	1.10E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02GZAP8	255	lcl|pti:PHATRDRAFT_29097	NA	1.29E-26	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	9.40E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01CR6V5	243	lcl|pti:PHATRDRAFT_29097	NA	1.41E-25	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	225	pti:PHATRDRAFT_29097	K02989	Ribosome	Ribosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	1.09E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01BV5ZG	273	lcl|tps:THAPSDRAFT_29955*	"RS5; RS5, ribosomal protein 5; K02989 small subunit ribosomal protein S5e"	7.30E-29	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	218	tps:THAPSDRAFT_29955	K02989	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	2.39E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01E0PI4	265	lcl|tps:THAPSDRAFT_29955*	"RS5; RS5, ribosomal protein 5; K02989 small subunit ribosomal protein S5e"	2.01E-26	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	218	tps:THAPSDRAFT_29955	K02989	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	2.13E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01B78D7	259	lcl|tps:THAPSDRAFT_29955*	"RS5; RS5, ribosomal protein 5; K02989 small subunit ribosomal protein S5e"	1.88E-29	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	218	tps:THAPSDRAFT_29955	K02989	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	6.26E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01D9BW7	258	lcl|tps:THAPSDRAFT_29955*	"RS5; RS5, ribosomal protein 5; K02989 small subunit ribosomal protein S5e"	2.63E-23	small subunit ribosomal protein S5e	small subunit ribosomal protein S5e	218	tps:THAPSDRAFT_29955	K02989	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig106	9.15E-33	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HK8XU	269	lcl|tps:THAPSDRAFT_39550*	"RS7; RS7, ribosomal protein 7; K02993 small subunit ribosomal protein S7e"	1.87E-24	small subunit ribosomal protein S7e	small subunit ribosomal protein S7e	188	tps:THAPSDRAFT_39550	K02993	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig26	5.59E-37	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DQZHC	287	lcl|tps:THAPSDRAFT_39550*	"RS7; RS7, ribosomal protein 7; K02993 small subunit ribosomal protein S7e"	2.64E-31	small subunit ribosomal protein S7e	small subunit ribosomal protein S7e	188	tps:THAPSDRAFT_39550	K02993	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig26	1.48E-48	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HL28E	250	lcl|tps:THAPSDRAFT_41829*	translation elongation factor alpha (EC:3.6.5.3); K03231 elongation factor EF-1 alpha subunit	4.06E-32	elongation factor EF-1 alpha subunit	elongation factor EF-1 alpha subunit	453	tps:THAPSDRAFT_41829	K03231	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig302	9.14E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02IM23Z	260	lcl|tps:THAPSDRAFT_41829*	translation elongation factor alpha (EC:3.6.5.3); K03231 elongation factor EF-1 alpha subunit	1.17E-31	elongation factor EF-1 alpha subunit	elongation factor EF-1 alpha subunit	453	tps:THAPSDRAFT_41829	K03231	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig302	5.84E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01B3VL4	240	lcl|mmu:433225	"Gm5513, EG433225; eukaryotic translation initiation factor 4A1 pseudogene; K03257 translation initiation factor eIF-4A"	1.61E-23	translation initiation factor eIF-4A	translation initiation factor eIF-4A	376	mmu:433225	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.55E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DPGZ7	228	lcl|oaa:100087924	similar to eukaryotic initiation factor 4AI ; K03257 translation initiation factor eIF-4A	4.62E-31	translation initiation factor eIF-4A	translation initiation factor eIF-4A	373	oaa:100087924	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	7.07E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DU4IR	222	lcl|oaa:100087924	similar to eukaryotic initiation factor 4AI ; K03257 translation initiation factor eIF-4A	1.14E-34	translation initiation factor eIF-4A	translation initiation factor eIF-4A	373	oaa:100087924	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	3.41E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DK63X	199	lcl|pti:PHATR_25743	NA	4.02E-25	translation initiation factor eIF-4A	translation initiation factor eIF-4A	414	pti:PHATR_25743	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.26E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HX6ZG	250	lcl|pti:PHATR_25743	NA	8.03E-21	translation initiation factor eIF-4A	translation initiation factor eIF-4A	414	pti:PHATR_25743	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.52E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FJCS4	276	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	1.05E-27	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.43E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01BWUER	261	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	1.81E-40	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.94E-53	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FQGRY	270	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	3.76E-25	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.59E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01EGYSO	278	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	3.72E-25	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.67E-36	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02JO2OT	277	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	6.57E-22	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.92E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02JM1C8	283	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	1.50E-26	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	8.39E-38	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02GA0C1	278	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	1.36E-29	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	7.86E-41	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01A931X	220	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	6.95E-24	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.04E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FZU4U	228	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	2.36E-35	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.85E-47	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HNDLH	183	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	4.06E-24	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	2.99E-34	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01DTRYZ	280	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	5.02E-22	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.42E-32	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02I2I2C	230	lcl|tps:THAPSDRAFT_9716*	eukaryotic translation initiation factor 4A	7.60E-34	translation initiation factor eIF-4A	translation initiation factor eIF-4A	369	NA	K03257	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1713.esd	1.14E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M01ENGMD	274	lcl|cqu:CpipJ_CPIJ011082	heat shock protein 70 B2 ; K03283 heat shock 70kDa protein 1/8	4.87E-33	heat shock 70kDa protein 1/8	heat shock 70kDa protein 1/8	638	cqu:CpipJ_CPIJ011082	K03283	Spliceosome	Spliceosome	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig209	4.59E-39	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02FV1G8	247	lcl|pti:PHATRDRAFT_50645	NA	1.19E-31	"protein phosphatase 1, catalytic subunit"	"protein phosphatase 1, catalytic subunit"	332	pti:PHATRDRAFT_50645	K06269	Oocyte meiosis	Oocyte meiosis	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|Exp4_M13F_1069.esd	1.91E-42	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02IKPV7	284	lcl|pti:PHATRDRAFT_54979*	membrane-associated zinc metalloprotease	6.47E-22	zinc metalloprotease ZmpB	zinc metalloprotease ZmpB	129	NA	K08643	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig78	2.16E-40	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02HHLB1	279	lcl|pti:PHATRDRAFT_54979*	membrane-associated zinc metalloprotease	8.29E-25	zinc metalloprotease ZmpB	zinc metalloprotease ZmpB	129	NA	K08643	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig78	1.51E-43	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02ITTK2	286	lcl|pti:PHATRDRAFT_54979*	membrane-associated zinc metalloprotease	5.51E-21	zinc metalloprotease ZmpB	zinc metalloprotease ZmpB	129	NA	K08643	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig78	2.75E-45	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02F9QVS	284	lcl|pti:PHATRDRAFT_54979*	membrane-associated zinc metalloprotease	4.22E-29	zinc metalloprotease ZmpB	zinc metalloprotease ZmpB	129	NA	K08643	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig78	1.00E-51	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
plusFe	lcl|FLDA00M02IOD5U	287	lcl|pti:PHATRDRAFT_54979*	membrane-associated zinc metalloprotease	2.55E-26	zinc metalloprotease ZmpB	zinc metalloprotease ZmpB	129	NA	K08643	NA	NA	Pseudo-nitzschia_australis.EST.ec121605_na	Pseudo-nitzschia_australis.EST.ec121605_na	lcl|ec_121605.fasta.screen.Contig78	3.85E-44	heterokontophyta (d)	bacillariaceae	autotroph	Pseudo-nitzschia australis
